name,amenity,shop,building,leisure,comuna,lon,lat
,parking,,,,Ñuñoa,-70.61325482814716,-33.45296078382342
,,,retail,,Ñuñoa,-70.59854699792052,-33.46370167733642
,,,commercial,,Ñuñoa,-70.59786036862589,-33.45466683169746
,parking,,,,Ñuñoa,-70.61299510611562,-33.46640372347654
,parking,,,,Ñuñoa,-70.61223026232099,-33.46559078023206
,parking,,,,Ñuñoa,-70.6089465813164,-33.46445992703485
,parking,,,,Ñuñoa,-70.61194989138535,-33.46499729356033
,parking,,,,Ñuñoa,-70.59077737164935,-33.466144521826145
,parking,,,,Ñuñoa,-70.59389135498326,-33.46641939023014
,parking,,,,Ñuñoa,-70.62880292680497,-33.457906381301946
